seed,draw,parameter,rank_frac,truth,sample_mean,sample_sd
2,24,alpha,0.455,1.145095705986023,1.1459556818008423,0.005462222266942263
2,24,beta_r,0.565,0.5652204155921936,0.5647479295730591,0.005136904772371054
2,24,eta_col,0.49,0.8332523703575134,0.8335538506507874,0.00303201237693429
2,24,xi_reb,0.92,0.8328732848167419,0.8287920951843262,0.002923468127846718
2,24,z_A0_eff,0.34,0.783968448638916,0.7847278714179993,0.001975062768906355
2,25,alpha,0.745,1.0040006637573242,1.0015629529953003,0.004077384248375893
2,25,beta_r,0.13,1.0929181575775146,1.1098560094833374,0.015494091436266899
2,25,eta_col,0.015,0.8643999099731445,0.8754190802574158,0.0058130789548158646
2,25,xi_reb,0.895,0.41066694259643555,0.40818867087364197,0.0020912475883960724
2,25,z_A0_eff,0.535,0.9372872710227966,0.9371686577796936,0.0033923578448593616
2,26,alpha,0.34,0.8069009780883789,0.8101583123207092,0.00856743659824133
2,26,beta_r,0.61,0.9600703716278076,0.9530478715896606,0.020482711493968964
2,26,eta_col,0.79,0.5615899562835693,0.5584143996238708,0.003723704954609275
2,26,xi_reb,0.26,0.5203021764755249,0.5213158130645752,0.0017600967548787594
2,26,z_A0_eff,0.255,0.7441658973693848,0.7485790252685547,0.007270154543220997
2,27,alpha,0.755,1.0767537355422974,1.0726886987686157,0.006415057927370071
2,27,beta_r,0.89,0.44502902030944824,0.44009971618652344,0.004225119482725859
2,27,eta_col,0.405,0.8425829410552979,0.843649685382843,0.0036771041341125965
2,27,xi_reb,0.73,0.5493372082710266,0.5481947064399719,0.0019280313281342387
2,27,z_A0_eff,0.445,0.7337992191314697,0.7337627410888672,0.003691313322633505
2,28,alpha,0.74,0.8403050303459167,0.83599853515625,0.005952300038188696
2,28,beta_r,0.32,0.585689902305603,0.589113175868988,0.007292710244655609
2,28,eta_col,0.685,0.8417552709579468,0.839444100856781,0.004995896480977535
2,28,xi_reb,0.385,1.1907809972763062,1.19181489944458,0.004446066915988922
2,28,z_A0_eff,0.4,0.8584001660346985,0.8598847389221191,0.005660609807819128
2,29,alpha,0.94,0.4112418591976166,0.4010116159915924,0.007116527296602726
2,29,beta_r,0.93,1.0682083368301392,1.0100668668746948,0.044571179896593094
2,29,eta_col,0.5,0.5245238542556763,0.5244866013526917,0.003262861631810665
2,29,xi_reb,0.43,0.5486536026000977,0.5490723252296448,0.0015492558013647795
2,29,z_A0_eff,0.935,0.744953453540802,0.7349161505699158,0.0072784810326993465
2,30,alpha,0.175,1.0708801746368408,1.0754039287567139,0.00509086437523365
2,30,beta_r,0.065,0.45022937655448914,0.455696702003479,0.004369718488305807
2,30,eta_col,0.195,0.9497731328010559,0.9545301795005798,0.005758865270763636
2,30,xi_reb,0.62,0.49471837282180786,0.4942268133163452,0.001855070237070322
2,30,z_A0_eff,0.73,0.7267682552337646,0.7252311110496521,0.002693039830774069
2,31,alpha,0.41,1.0365325212478638,1.0373927354812622,0.003044301411136985
2,31,beta_r,0.65,0.8609557747840881,0.8569932579994202,0.010087734088301659
2,31,eta_col,0.3,0.9968453645706177,0.9984274506568909,0.003294110530987382
2,31,xi_reb,0.72,0.6231685280799866,0.6220285892486572,0.0019983819220215082
2,31,z_A0_eff,0.51,0.7784084677696228,0.7783706784248352,0.0017370912246406078
2,32,alpha,0.705,0.9218368530273438,0.9185823202133179,0.007264601998031139
2,32,beta_r,0.46,1.1643948554992676,1.1644833087921143,0.022160904482007027
2,32,eta_col,0.155,0.5997028350830078,0.6044247150421143,0.004802407696843147
2,32,xi_reb,0.95,0.4195096492767334,0.4173647165298462,0.003322811331599951
2,32,z_A0_eff,0.795,0.716081440448761,0.7118684649467468,0.005840005818754435
2,33,alpha,0.975,1.191076397895813,1.181597113609314,0.005380360875278711
2,33,beta_r,0.7,0.5802904367446899,0.578216552734375,0.004107053857296705
2,33,eta_col,0.25,0.9167335033416748,0.9197076559066772,0.004432739224284887
2,33,xi_reb,0.695,0.4889545440673828,0.4879878759384155,0.0019367656204849482
2,33,z_A0_eff,0.815,0.947266697883606,0.9446969032287598,0.00302769779227674
2,34,alpha,0.35,0.6227812170982361,0.6273843050003052,0.013185099698603153
2,34,beta_r,0.36,1.1130040884017944,1.1235524415969849,0.04070896655321121
2,34,eta_col,0.76,0.907027006149292,0.900389552116394,0.013804003596305847
2,34,xi_reb,0.64,0.7680820822715759,0.7663412690162659,0.004471285734325647
2,34,z_A0_eff,0.46,0.8051968812942505,0.8066675066947937,0.013010132126510143
2,35,alpha,0.93,0.7114617228507996,0.7006229162216187,0.007076706737279892
2,35,beta_r,0.94,0.9504919052124023,0.9241459369659424,0.015858689323067665
2,35,eta_col,0.625,0.8580065369606018,0.8566276431083679,0.007212360389530659
2,35,xi_reb,0.275,1.1273620128631592,1.1295411586761475,0.004308839328587055
2,35,z_A0_eff,0.755,0.8556534051895142,0.8516587615013123,0.006679176352918148
2,36,alpha,0.505,1.017428994178772,1.017581582069397,0.005746840965002775
2,36,beta_r,0.63,1.1564401388168335,1.148120403289795,0.020021630451083183
2,36,eta_col,0.275,0.6346522569656372,0.6371787786483765,0.004515947308391333
2,36,xi_reb,0.77,0.8950787782669067,0.8930311799049377,0.002914853161200881
2,36,z_A0_eff,0.52,0.7648317813873291,0.7643260359764099,0.004450250882655382
2,37,alpha,0.06,0.7031463980674744,0.7275835275650024,0.016734529286623
2,37,beta_r,0.07,0.6419496536254883,0.6716033816337585,0.022060902789235115
2,37,eta_col,0.095,0.776945948600769,0.7849804759025574,0.006179903633892536
2,37,xi_reb,0.95,0.684154212474823,0.679430365562439,0.0032842971850186586
2,37,z_A0_eff,0.055,0.718603253364563,0.7394703030586243,0.015721052885055542
2,38,alpha,0.33,0.7621103525161743,0.7663906812667847,0.008433335460722446
2,38,beta_r,0.64,0.931990385055542,0.9268516302108765,0.015146037563681602
2,38,eta_col,0.765,0.7079014778137207,0.7056801319122314,0.0038987044245004654
2,38,xi_reb,0.88,0.6576389670372009,0.6554318070411682,0.002104617888107896
2,38,z_A0_eff,0.205,0.8777921795845032,0.8848455548286438,0.00871811993420124
2,39,alpha,0.975,0.7253602743148804,0.7123074531555176,0.006740185432136059
2,39,beta_r,0.98,0.9728035926818848,0.9425842761993408,0.014743049629032612
2,39,eta_col,0.73,0.8850662708282471,0.880332887172699,0.009798984043300152
2,39,xi_reb,0.25,0.7383968830108643,0.7403555512428284,0.0032042015809565783
2,39,z_A0_eff,0.915,0.9460225105285645,0.9360788464546204,0.007699359208345413
3,0,alpha,0.935,0.7027767896652222,0.6905351281166077,0.008676974102854729
3,0,beta_r,0.675,0.8738349080085754,0.8632624745368958,0.023536792024970055
3,0,eta_col,0.91,0.6773703098297119,0.6725624203681946,0.0036342700477689505
3,0,xi_reb,0.22,0.4169670641422272,0.4185450077056885,0.0020119687542319298
3,0,z_A0_eff,0.805,0.8019052743911743,0.7956125140190125,0.00840009469538927
3,1,alpha,0.35,0.8927000761032104,0.897357165813446,0.013325472362339497
3,1,beta_r,0.485,0.4552282989025116,0.45607781410217285,0.011052030138671398
3,1,eta_col,0.4,0.5825845003128052,0.583814799785614,0.004340430721640587
3,1,xi_reb,0.955,1.1789520978927612,1.1708612442016602,0.0049251108430325985
3,1,z_A0_eff,0.34,0.7125993371009827,0.7170794606208801,0.010957404971122742
3,2,alpha,0.495,0.43803149461746216,0.43964245915412903,0.00953163392841816
3,2,beta_r,0.37,0.4781215190887451,0.48509275913238525,0.016604868695139885
3,2,eta_col,0.755,0.7839192152023315,0.7790924310684204,0.00859468150883913
3,2,xi_reb,0.06,0.7150644659996033,0.7189843654632568,0.002789241261780262
3,2,z_A0_eff,0.38,0.7291436195373535,0.7330588698387146,0.010399037972092628
3,3,alpha,0.98,0.8153698444366455,0.7913639545440674,0.010645927861332893
3,3,beta_r,1.0,0.4202210605144501,0.4001465141773224,0.007865654304623604
3,3,eta_col,0.775,0.6440844535827637,0.6417242288589478,0.003199630416929722
3,3,xi_reb,0.735,1.0425195693969727,1.0398354530334473,0.003924481105059385
3,3,z_A0_eff,0.995,0.9485695362091064,0.9268463253974915,0.009799064137041569
3,4,alpha,0.79,0.8825433850288391,0.8785027861595154,0.006387089379131794
3,4,beta_r,0.51,0.5874300003051758,0.5875318646430969,0.00813415925949812
3,4,eta_col,0.09,0.5820223093032837,0.5865568518638611,0.0032018113415688276
3,4,xi_reb,0.71,1.1510982513427734,1.1484951972961426,0.004901803098618984
3,4,z_A0_eff,0.625,0.878659188747406,0.8771780133247375,0.006328738760203123
3,5,alpha,0.795,0.4471173882484436,0.4406934976577759,0.008037255145609379
3,5,beta_r,0.79,0.7024301886558533,0.6833566427230835,0.021505283191800117
3,5,eta_col,0.325,0.8600300550460815,0.8654289245605469,0.013585503213107586
3,5,xi_reb,0.43,0.6772881746292114,0.6779918074607849,0.0029584974981844425
3,5,z_A0_eff,0.68,0.8438702821731567,0.8401477336883545,0.009032408706843853
3,6,alpha,0.51,0.8979101181030273,0.8974973559379578,0.008945814333856106
3,6,beta_r,0.995,1.0474931001663208,0.9936923384666443,0.020720530301332474
3,6,eta_col,0.95,0.7855408191680908,0.7773153781890869,0.004690832458436489
3,6,xi_reb,0.805,0.7785181999206543,0.7749363780021667,0.004007874056696892
3,6,z_A0_eff,0.43,0.7927814722061157,0.7938390374183655,0.008278430439531803
3,7,alpha,0.64,0.88371741771698,0.8818124532699585,0.007212864235043526
3,7,beta_r,0.95,0.764351487159729,0.7493393421173096,0.008803579024970531
3,7,eta_col,0.45,0.9557961225509644,0.9567338824272156,0.0070317592471838
3,7,xi_reb,0.255,1.1047358512878418,1.1072115898132324,0.004115359392017126
3,7,z_A0_eff,0.69,0.9152278900146484,0.9124729633331299,0.0068702069111168385
3,8,alpha,0.86,1.018296480178833,1.000187873840332,0.017294378951191902
3,8,beta_r,0.785,0.6279361844062805,0.6138250827789307,0.016596024855971336
3,8,eta_col,0.355,0.521160364151001,0.5227400660514832,0.005083014722913504
3,8,xi_reb,0.785,0.515180766582489,0.5131604671478271,0.002691449597477913
3,8,z_A0_eff,0.84,0.7885207533836365,0.7773876786231995,0.0117702167481184
3,9,alpha,0.87,0.5311331748962402,0.5190317034721375,0.010457813739776611
3,9,beta_r,0.825,1.0828863382339478,1.0441726446151733,0.041918203234672546
3,9,eta_col,0.335,0.6620426177978516,0.665113627910614,0.007068211678415537
3,9,xi_reb,0.85,0.6673201322555542,0.6649842262268066,0.0025950707495212555
3,9,z_A0_eff,0.84,0.9244202375411987,0.9138088822364807,0.011458848603069782
3,10,alpha,0.64,0.6929727792739868,0.6905836462974548,0.007270153146237135
3,10,beta_r,0.775,1.012804627418518,0.9965518116950989,0.021352868527173996
3,10,eta_col,0.56,0.7933700084686279,0.7929900288581848,0.004854333121329546
3,10,xi_reb,0.335,1.070155382156372,1.071825385093689,0.004052662756294012
3,10,z_A0_eff,0.81,0.7345634698867798,0.7283977270126343,0.007090514991432428
3,11,alpha,0.635,1.0950719118118286,1.093212604522705,0.007194828242063522
3,11,beta_r,0.25,0.8455485105514526,0.8523870706558228,0.011091949418187141
